Temperature_C,RelativeHumidity_%,CoatingWeight_gm2,WVTR_gm2_day
23.31409552510419,65.81279714263083,51.40552533159922,108135.00114801685
43.721324245122005,51.51050851166156,12.427828796530651,1668270.3437556932
56.893132795622996,79.04067809548889,31.981036588561093,2908566.570410142
22.24822399156771,59.27180690783953,48.76222723115536,91680.14902545963
21.862033753607722,55.884578660568565,59.03898017299454,70070.1416326834
26.142644012135598,91.73586505031813,42.318642688351105,248514.59894858554
49.52025008050924,70.5474281816153,20.693935652426035,2305966.828154145
47.05880885980019,47.28413907285409,39.683029785636485,641758.9738837294
49.76728598505578,90.18166300227989,58.4290801872457,1132581.3636487303
24.332669768786733,61.5397710333792,47.162674338081466,116579.27156480955
38.16260343395684,51.41534590381178,36.369809212373085,409870.94268070476
38.134587788529686,80.8298478116483,49.67065085932352,486479.56982779497
39.16814557576353,46.60479360505561,18.75684333030639,761294.5686884354
40.979351589601976,81.10824309951789,13.176745424398908,2214983.1361734252
32.02491300218774,89.320502558057,51.45271219742059,308694.69018497545
25.739963443852538,92.40994686762596,39.587072580272874,231377.21538879833
52.62630318484521,49.80876869810503,31.81176728189057,1307508.9494468342
35.83856993183076,42.018117115794276,24.766483353357806,385243.7598132146
25.123997601397143,49.802326665856285,50.44182364397651,88700.88842497018
35.367444538113375,85.32540511737952,32.2875509197693,611388.0905361451
38.15091330776645,91.56421087727699,59.05706674261025,442342.8984575544
34.69660534372898,62.552820413875985,42.08933487089254,376780.83878647815
46.66807226404772,65.24950269700783,57.645881809936114,578267.773962208
32.187522441938285,45.354854552426424,12.19943769182414,569226.5396261425
23.17317858684008,54.040390385320876,45.56994663928416,97147.06715439582
36.05638053924292,87.16892431169366,20.29444602435528,1073865.106176092
51.10919977468031,44.613439593735485,13.882460138448014,2319768.0721737687
42.050455562598316,43.11186111081024,32.14448933728214,537617.759073703
42.77901047499648,72.64331944178994,37.75938301666912,752538.0812558355
53.310635110126064,79.48881081147412,53.158000560508974,1278913.055522441
54.277062614660245,53.549071841933184,18.157930499607968,2652610.3120665955
24.57853946659168,91.79613867773533,34.18510182106444,259326.8304087773
31.20897754436094,47.45852806896426,39.59498398926682,199826.1174941606
29.232656661103483,43.62200491691193,26.63065120476021,238545.6341779994
49.93802428632871,88.26463458889464,26.502534720016946,2464793.0677943137
48.66678236942498,80.42156458146863,13.432513260101565,3727243.1950240666
42.46979693818299,50.208342622462794,20.505675495025237,947518.17180667
28.850879171598784,83.2093626153194,18.367929095948345,645203.7528453908
46.292842404080176,47.42756712947146,37.1141031750271,692597.317372161
46.757501366057454,69.66600553665154,48.632955141067356,754615.8364642836
59.30423006409564,64.81237372654753,31.610911779295545,2408179.4571276535
45.819366621576,93.45151635249007,25.283875936761945,1825139.6019918032
58.32080376012097,77.96034413617069,10.299769336412043,9361811.729079373
55.091750552429104,91.76752013068129,26.73673664010239,3588174.827185269
52.605905655116096,92.53107730764614,44.082304171678,1866286.2299688547
28.9610363297386,76.23662005744893,14.309689011095823,755244.4363526462
49.55775585432743,75.41649520923575,18.16890087965843,3087212.3107619644
43.29601632420825,55.27680770005236,53.04852839037378,451054.56200957653
47.22284195060989,90.12851955924917,50.19308517278589,1106347.2749722695
46.25595804776627,63.631653921625485,30.304508359830482,1163545.4759061553
44.724631592202016,79.20324139175914,54.854081570655396,646545.3326622663
46.017837056668164,88.77704079775607,46.16309857356437,899844.2345344021
34.02438568062267,83.49000929453648,35.136161766764005,470779.97242423124
53.38276282274194,67.08835581860635,57.98113551508415,1000253.4538109752
55.83708764644697,81.47735906648323,29.36377471199256,2982649.8987246593
41.717446861949064,58.68573747615913,53.98343678613036,401690.0265538902
28.145383683251026,78.67865969797957,59.7219105940018,170070.68362799136
51.761251504252584,75.24576110333851,54.78365750074392,1035520.2359870317
24.54694808002554,43.844279314405696,52.64506773291321,79431.86605387385
23.958194461785517,88.05069194075392,15.589647733316632,536863.0886382175
28.279256120604618,72.05339121286039,23.430903606945378,380416.3753289018
20.222337751854734,48.31066872633402,54.11924812194708,53867.59264969654
47.15222778531304,64.19128376444131,39.196298930345456,942420.5920368286
44.10840353154876,56.856208518407016,25.50573028744826,977151.5378397828
45.50642119231843,79.45238202422038,28.785821062028646,1446647.0049685934
52.3065117614063,77.93756919406638,12.713948755382612,5323543.307735043
52.6170332504809,81.03255199157842,34.48454494953773,1927920.57861124
34.07261038168243,83.62373729877686,46.21294703732146,396072.56396699446
47.988230188360404,69.98598217181639,13.060270266179094,3302012.0022556204
50.46890521221174,67.8449765119402,46.89772205398219,1045193.7736531146
56.893766194490006,44.91393183267744,38.137669419723125,1240649.3404489206
43.55482331892469,63.61935961239162,55.90599952755047,477814.1561269182
59.144819558676524,69.3386699490713,40.80902065715995,2105726.5458499296
31.25669219250067,69.99454240314601,41.644794648596054,266079.1979729353
43.99617405728898,91.88063790050379,22.705593188571147,2027335.0946594242
55.61032926766176,49.83049088818858,26.52508706051803,1760598.8065338463
54.51259740604725,90.4125823917569,46.29014693781138,1839381.447563322
31.368660182643247,92.07597523059744,51.850370544467914,281498.23066075967
34.138123825651974,41.337212377002,17.548903708643994,493306.6144088504
36.79202997277605,41.35868161970704,38.78179071855286,251032.3448945451
29.1740135499241,67.28482250591487,47.36922916395249,200237.33679517798
47.57370973836959,68.73535189025543,44.69250272382836,813008.9142700593
47.94011257169885,85.58438079057684,45.19953440075784,1225005.8357766212
59.53056795751249,40.87862675014263,13.10875126042699,4067464.679295754
49.465314203888575,90.23701384447789,45.91731196194034,1421524.66096045
54.589431680069204,70.73884092600278,20.115084337843108,3268738.9382548006
43.79929840123508,54.93461044121174,28.515552005306528,827822.7536459643
52.8933328966251,50.13872669480561,12.331636031519867,3349031.2428177716
35.14740245624015,70.47885558432552,34.36139468920629,496526.7238502154
27.805300126769716,83.3030046875146,49.736046122000545,225074.89902169627
23.90813561744376,40.0715633081341,31.839417306125146,116762.70491877361
20.744416551832465,74.1052341337574,55.82211544971729,85586.43816279357
55.36213510870358,85.15368331137813,57.36137613494663,1512239.5919428542
43.24776031367106,71.93445312176878,58.1122396311923,537574.7507373133
53.0138305855149,77.36785515124745,30.977927483760094,2011285.7451269573
29.683606241967,63.56612085774698,48.45462402189689,184308.4310253675
47.22761594279027,80.62731873702505,51.32785244176237,875564.4958492308
29.92237684856105,49.067526839576985,55.61744723119871,127462.87887926688
55.04298075061433,60.167110464756995,46.39820172533139,1283628.815819352
29.023851620063176,76.37210037232384,40.4925846810119,266516.6425316893
50.855100639776076,42.38308312058489,58.46125522845007,530479.5953139383
47.13597151172556,79.76633662763629,12.529290764358795,3545677.3129906463
39.769251412108254,53.38707901213719,18.238242022133363,947012.9950036502
29.73933731074695,40.67904507630492,34.635205690133446,164794.81061634768
40.98018965945069,87.30957900540912,19.663043906178274,1665732.1312171428
36.709445097398415,87.59223576415482,52.65834970033509,415057.7876455131
47.092612874017306,58.55783494941305,15.82570051569693,2077636.3617185673
43.05098013646303,91.70581229919458,54.36749047983161,664979.256389723
31.968717823547475,50.985680709576656,20.91807262216001,435493.9508092286
59.37845016445165,70.54857510538537,43.77932441960778,2064874.518887966
50.753133179087214,90.75880605596979,30.217276966724747,2026267.925083099
40.72233058700169,47.09660719403086,26.58239920613,628714.8579412517
47.059275185007664,84.73458504142945,25.150699093954522,1740834.657688537
25.96145280317713,86.74728149813994,30.37809589196839,306182.94921119267
42.76660463771814,60.539346934296866,29.379299012891977,780703.4096301635
33.932039318408684,52.292118636085924,16.9491781251807,626870.0372792154
44.43407783865787,74.83001192867356,25.306472450276722,1379866.8817343824
32.82413153769898,93.02491686869311,17.54337563402922,1040185.2413178126
27.22770347999417,83.15603951662342,54.606649977609244,183546.14235060336
49.41620128216614,80.78812944805787,56.06214341938057,1026971.8577308991
51.13902339309686,84.74334499565241,39.099595543573145,1808230.924825778
23.706837777667296,93.04910564379918,50.31877760330484,156621.163960987
20.041010904795215,68.21266562747005,57.94858314667833,77619.58281099987
55.414937664510035,60.86142982914248,55.00435147623478,1003202.0846357826
55.7936129093627,91.53795264654889,27.495732627484877,3444180.5132012465
50.00549969651853,55.79330206453528,46.16476317329024,769319.6130558485
59.18412229502636,63.8589559891596,44.415830100285405,1868458.0364298152
48.75943079483023,48.0808060586172,40.39354857276723,716349.7539260247
32.40493473600799,49.8145579652861,57.68347349397908,164148.68767223784
30.40670913044886,92.16819011488664,46.40465897077959,302574.9346395228
35.06073837174957,52.09987742216243,58.27090264931807,200209.61237956712
25.086682798680798,47.51515004650221,27.833901175653217,169649.98523365482
31.87920421485895,53.45629115963299,53.82723214489938,182603.08835060964
22.43936077863203,47.67112558832906,49.6281773837317,68571.62660696746
39.348530218726175,72.1988098050882,38.40153120348276,559075.0657140691
48.60394135972058,68.31279131448264,14.965374751484708,2646465.937116079
54.69834120344738,52.070501433994636,53.43563401610094,934919.6133211745
39.98836918769133,58.98811061296524,46.683165382272534,448336.4090979841
55.39660409297545,71.76436287587191,48.66954930453726,1396658.8587349749
47.83309322153421,72.41266745752793,41.06710622000194,1060610.1824969382
33.56849194202039,44.78079925295494,14.74160113584523,546229.1661531837
58.77661333455019,69.7661887925746,48.202626200153084,2113946.59392678
57.415110623601485,71.00774077609822,29.520420972805013,2673265.00071604
47.09143700101933,68.1417647785292,56.68932410178511,660702.7378013441
47.671630583878354,93.50439919380138,45.87274325935631,1163855.0532779207
28.702801684105772,77.47740112251302,37.894813814573276,283461.7250164448
52.91249697353071,42.22633180275769,22.097681722225012,1483428.1890348122
31.39617780553514,65.7094112203238,16.91526130475105,676234.2900648298
28.08481759937877,70.60323024785393,19.673820478269022,469301.15223543206
35.0434469910106,66.12853132872023,16.957206525459824,888255.4249046313
35.29686125984251,86.04999813138613,56.152675965845795,375218.9317248177
33.518856449909585,46.99044254983089,10.541490056447847,879417.2383752012
51.69141595945014,47.14997987752107,31.77729526026011,1038624.9911776708
57.094885025134936,50.17421909709125,38.32772140206621,1328530.8363942478
57.85349649633833,40.23121110160966,58.00377805743305,779292.9660393524
46.739017472012804,63.62945519243001,32.459247444744975,1112386.525368438
53.74905548237011,86.29935827979577,28.98353473574242,2624857.847234923
55.13299948586407,50.49988520225786,40.46480360841599,1298473.837378971
28.32237484573049,70.34045869592214,32.58580031358625,282860.60985481396
39.34949519545883,52.59820760992553,33.64583641431554,487151.7812032394
36.146841296928216,64.05131488041938,43.05653742941533,384317.22487292753
25.90636357856471,73.59541443435515,24.517818993794393,332126.740804763
42.38609445240034,52.24724006532007,42.586243029889026,470542.9482885963
57.17692238329834,83.74947884760078,34.447144525175695,2812604.5303079262
33.8264243007246,48.79924365169513,53.477629785025876,185712.51842002643
31.085551679663226,94.17441380191025,22.64832392783256,713059.9630092233
31.20360303173527,46.98706110402514,17.007507388514988,415132.60342100926
24.375229193470243,91.83704959513366,30.78100928440948,294782.16310264764
49.204011783473476,55.070785150931066,40.93040835394781,861943.149258088
27.73327970047849,50.23975125394041,59.98035312839401,107256.20548088319
38.31432815005073,56.28850852585079,33.4337396567322,498810.92094170954
58.78919220122555,87.10012205823439,22.71394458784293,5074611.720489714
45.761914849870294,86.01714084818838,20.23032407708677,2046139.6053301874
32.206057891941875,53.02782549074652,16.811089220838575,536640.1074409077
29.116339078759175,42.74335132445239,44.14393099789202,128259.40980121726
39.837199914488906,71.26153395986495,34.647155736925946,561802.7367831197
56.43182112127428,74.25435824734572,13.45163463708733,5791361.454781568
58.98654227002662,65.94233279908369,52.24531862299482,1656008.3698121612
43.47254104365853,68.79083493566255,31.972649762843393,897940.5504876927
55.34073023008752,64.72445440619327,29.819563702486647,2000672.9386579602
58.03085947074572,66.37759947242459,25.006542413942533,3065036.403362481
26.106919280867814,80.59328215092684,22.760002202566007,374715.20349596476
33.09736007305015,58.177812075739865,40.67485278396145,265573.8104497327
43.95349371829292,80.81236718566109,30.458329391636866,1300386.601717882
21.70395416496484,87.46355486650256,32.004154849758095,205651.46046243454
23.9752966514271,77.0543268289494,51.10449018718406,136505.9966489063
54.78690709430565,52.39134408215535,15.329217096538425,3552598.762772181
39.0870023949217,88.97899205910123,23.414928903926167,1094797.647824007
21.661914760149166,92.32668318638775,41.5890332241429,155896.14543715454
35.19034612991982,44.5057871354705,38.92371808850302,260994.4204791818
23.059853693941697,77.82773587129205,22.81446742742711,310486.15046122874
47.064394551714685,80.15018106725887,51.26900105116296,889693.7109554278
53.6014137795705,57.615278203366046,37.17886210335372,1367685.980420087
30.903706667793557,67.93045665355956,41.920224227237625,258767.41146448645
20.772969928438073,69.7783191385728,19.262247637868498,244609.99665289468
53.807366082794374,49.321014218834804,43.40047912615809,990879.0257467388
34.348492241935844,92.87137828473132,37.08541575558065,566588.6997845701
38.840943303239975,93.26383140399605,10.311879433267032,2728340.7896741694
41.99734497899577,92.05142501108864,25.57254056046512,1497269.3954476481
49.63990259199865,49.17308309767604,42.498763353377576,747190.4478138626
57.110319670268204,42.457676475667185,31.863975589668506,1425530.0792508188
50.016000914423714,79.04814016084546,51.820536156778466,1158636.8253222348
31.136142414454962,64.84647752105982,33.89007641478254,318198.79279565794
51.67471919532638,55.85502936662663,41.47152039080946,894676.798356257
34.338166637842605,50.31223680975334,58.09442896065183,181279.60051674693
36.9239214483393,75.22892013622689,11.821342669345444,1771159.9393285643
33.5780654789682,64.5330727511357,14.1934825033695,939890.9104482466
43.094063481419084,60.20361914786603,58.54089338453148,397035.1820963201
40.91526920060011,49.70413935461115,33.545441779622784,512650.95889440575
32.951747796136466,69.77713291947444,19.417274717648148,697309.5738131722
20.539817570256595,85.1979317245182,40.11652187390195,130882.12188519994
56.84715880544644,48.74012546749335,55.56298868592675,864481.3775872696
40.6650055183521,87.28423510854189,30.81443966134505,977158.2456064051
51.32734510255849,54.70676237363761,48.70777372911795,819426.9056455683
39.83478299740725,71.72938378882323,28.928814033226217,850887.2999917463
45.89691468023972,81.6367784539612,20.457906599451846,2249349.0260175793
48.54698703091143,91.04683218019335,38.35787623598046,1565154.689011823
38.481245983874004,63.58397987935207,56.11080156621339,341452.4258567659
51.906920690348194,93.87692530771133,27.266621939367706,2891197.8570709364
55.09500308557488,52.72028078577257,30.29264461283118,1675158.4455405155
26.79343707104065,59.01657816477531,18.239829372434087,373265.1666081727
42.92829593814412,54.86186984127763,53.16917404295909,442105.8479471485
40.852762865852156,43.371518702144044,52.8064033305947,284096.3833215427
31.37385405103226,59.781735938862376,10.621483352281915,880401.5659389686
38.145669508372436,68.84547171593991,20.412911108168004,1073031.3590968759
45.61451585342411,76.22126559876844,20.954826544971148,1766738.2230032505
42.690283140569974,75.0274428511168,39.17610429424305,773755.3910819751
24.345771357359208,53.11656584976244,17.005771979293215,296804.57824807573
49.66996773413808,71.28737945451087,54.148424137425266,848530.0957378916
43.4762178360836,57.38614150700761,16.81196042143803,1450065.882937065
58.48479698842707,92.0224160994851,44.83257632549264,2447003.061597665
31.5078593911711,74.79652853625919,48.193502939291676,252774.03117757884
34.75497212041972,43.27203607927473,54.982643574000974,172319.4827068987
44.56827416725298,93.75128098099322,54.549900239969084,792560.3216665535
36.34258407450988,77.04705902534512,25.121232557413066,775095.0035364681
51.05215901363695,74.48106372805084,20.75252460762178,2818167.4339668155
31.30612319998011,42.85843156605007,43.13509994663509,173646.97555968596
56.23010427811893,82.09494539789816,59.27975224366089,1487587.7871859577
59.14915448899678,74.14234311688438,21.82371974852172,4528289.519682667
52.58525574132436,63.22392223736196,25.46339853864375,1957323.2370883988
24.83247688470177,85.65233819965587,52.14815276865209,164031.89956237475
41.51747428629324,43.9944934750591,11.965149604391392,1349856.132347533
29.540797849107328,60.41715566514114,34.14258367015999,256676.28419367012
43.009838478235295,63.53999744748258,12.24552395493232,2185778.765223974
50.525825680001276,73.99352319721592,33.946953066849616,1666223.8523571861
40.41706449398642,82.88421460673936,24.4497856457601,1191363.2510113167
23.033128807342834,49.13446311430858,29.681118161734595,127498.0195115568
22.00727211581896,67.63124052066911,44.56595711489656,107368.21421921096
31.029307712938706,74.03296133071898,30.57117491614024,408657.604607445
28.87919852824549,49.567087342791794,43.56271618457041,159727.25062369366
27.8180203607318,84.81093262362378,41.84097236633439,248504.26530069576
31.500379072369608,76.00292952668653,25.38669865881438,501153.2771448814
54.41859073996244,49.620119458138056,56.71918923076748,791168.4662813294
20.181447142858147,58.93684985009636,32.38849957109588,107181.97213165631
41.47605719885411,72.47239973132451,55.08293030383269,494981.8016717475
37.83149776104348,54.85112444755134,30.10760301015117,477695.00114239013
41.591840798360835,72.98965401760029,12.038878874949184,2338964.251353376
40.826010346026216,50.49150057719444,18.642955156365623,945019.7267862188
56.7799068050279,73.34499054612877,54.79693417864522,1404653.9544316975
45.30073552389725,45.88670976557944,32.69238100037485,703224.3202810604
26.310135951640618,77.43755749877542,13.966575013420364,596032.2552253898
46.361908481767415,64.77711323933399,56.68457933263775,634470.6762920921
49.01852273721343,83.46292602838653,44.514663692689986,1307013.7826158782
26.496412989230297,84.78584278720669,59.70274061840393,162608.7196787293
38.897364958660205,84.81149272093384,34.13361161703379,802248.6995297363
38.86029591183541,53.575701468897066,22.206170899203705,736436.45392472
46.664699531362814,68.3651024756156,39.61417741633136,926750.2346130281
59.774291718335775,59.92041364774762,38.14014191594208,2087398.4577566516
23.5984849595226,89.19097832843079,16.784998453157865,450741.7067402985
41.31809998463402,71.31183791144912,21.420059389213083,1142216.3341658865
27.151792502344595,68.9627353498035,45.69611986944668,166607.66195156024
27.387304527983094,62.865919809352924,36.781572678664205,210884.21378059444
34.81933017714971,88.36111281049688,24.840127101128985,771192.0188565531
42.667986810877736,47.12729213024171,25.06321953725321,733338.4435981177
43.685968477862765,91.42760491490148,56.30045120548736,705509.519639329
44.033267043832296,60.129169592362985,53.36798204801858,519020.23021527845
46.681798656261314,72.346122674601,33.637553325618356,1186404.1356840418
28.665036758266858,43.65828788343339,58.779224541140536,93730.27398800635
45.03431483878069,62.979130670490704,55.77916921332746,527940.2030593503
32.50268579582959,59.23433389852429,58.02785982770821,178719.6211086391
23.954640517971633,65.411478380133,47.028439837322416,120557.47545536039
30.797717585815725,77.82700234896694,44.15396772867276,284261.2823546879
21.442617037519526,56.78880144349542,51.94120540599148,81420.33096854883
58.19063444789101,50.895369507416646,27.094486847978054,2432250.5745052197
27.240279025863607,55.33305975583928,51.908507399745154,132824.82348474427
53.25578320013177,56.22089592005576,28.680532422331307,1754270.256304229
24.31271147781635,64.67655937430067,29.40534235181438,207917.17791147513
52.61195309050299,86.26287951648513,54.696340073066835,1331771.228829809
57.3521376189633,60.97391044174509,31.921306080392313,2107014.4429325466
31.146704523930925,50.95107480180328,30.98700044425103,255871.65513284155
22.800937875580424,91.23844496605051,45.558296537337846,166845.600171273
53.31060310539195,58.56705347124214,23.437553104047133,2170317.425190461
23.748415099139713,86.46197910487662,20.317442738435478,336971.60713863326
35.85416634688002,78.76365950267845,25.03493241956364,780500.7892066172
51.72670411699886,81.65333178395375,29.49534343647221,2289603.570995053
44.141657776619255,53.32485412041812,29.421409979018573,806253.4683618018
54.6381506175268,61.098660901069934,45.54681237751973,1341767.3532140434
32.32023771268126,93.35495895533748,31.49653983532918,526598.9992322329
25.081135988883183,83.41604553589335,30.896158935484,285063.668138527
56.868327047247995,42.323423170578224,14.886710936402977,3052471.284911978
33.21376364441902,47.1051257916955,26.2212991780731,357161.48030851595
54.73393475868513,77.80115483769222,36.38201336669509,2255375.0598969506
24.506971946515637,54.823932951556785,44.75693269929348,117093.76429166507
34.587620091329065,65.71249965208864,47.999535386319565,295695.7348831093
28.462381903299047,46.945320409137686,19.12748461129953,336852.63202792784
27.504581509708274,62.4486921238558,15.515048090639551,494070.1432897723
20.40984187718926,58.715642324900465,23.706174305721625,155490.72792258862
22.697408742527095,91.48882781555159,49.53502349167445,142292.80590287576
37.55171744371206,54.714981555295026,54.48229669750929,255315.9386280754
39.34718339930771,78.39744546507517,36.846517707275176,691475.1709485147
44.414894446050525,47.66422964367518,36.137427512448966,621515.6724819116
45.44566580663779,91.44806382343202,15.974946630582789,2838531.59839588
31.839599835256934,86.48692007016245,41.31460067053583,382460.5043667429
44.79992379606571,64.03877154445357,14.634186732700634,2280379.538080384
20.96857224952761,68.4148635212324,15.23200329568665,311969.34099008405
44.365637999556384,75.48212418727508,54.91599092928409,585873.2536190816
57.075759388444574,94.1541593697412,40.290627231973886,3016546.6848880374
33.07920640172668,66.62819228586105,34.844598006599014,323640.98041976994
26.218414740713282,86.39640885207106,35.17247802071661,258115.99257352765
24.746974510802442,44.51559791234706,19.685930072353436,202193.97443572743
47.6542365843287,78.5641892805177,19.216015940432158,2563447.6928807152
36.027028603924876,67.24466505211642,49.15316270872734,354618.1185985946
44.60228381019026,74.23128606389533,12.39163945828632,2766640.616670187
28.006432114024562,64.78793882578758,35.23288356227688,230076.2960111104
32.96209886819222,63.79511723421942,49.060990335425636,252544.63486841778
44.92217573028543,50.148137483810686,49.24594941814363,464574.51574849547
45.640951112425896,71.38661094916117,11.530764902250137,3288831.5428967266
54.554594091217325,64.81582925312627,39.260018833870255,1654626.7118809246
58.91053833570582,88.17996100057826,55.431618967970614,2120946.398462909
58.277580309137235,42.292422978986636,31.10236859217377,1570187.2998887475
56.927507421409175,80.86666214804683,37.84610347423331,2230096.1756789847
53.98063932930094,48.23655464654342,49.09444354397495,856263.3392880084
52.826580400092354,55.975086080348404,45.74303592472068,1077906.586463446
36.51632927934301,86.01458507726755,11.72167358199793,1942310.7971883656
51.620465119824644,53.54285190616065,31.738572641435173,1274679.843711742
35.0941758879949,63.09682958497892,15.730908644751654,865856.4769584821
41.94471804657527,72.63252660022653,50.67787298197748,559135.4482581005
41.29862659767188,63.75182532518801,46.85488391549655,480046.0381033577
50.95338785726027,91.21875433914948,51.17685094400122,1238468.4046303865
51.424572444240084,48.77259665107962,59.86498982205924,606850.7644509163
50.62822341224655,56.738847213915946,46.42708316407195,876450.0192369173
36.23712894512857,94.41771592594242,23.168548657409495,1058246.1181177204
43.416190542199196,71.87563115798363,13.767188738071647,2236872.1242607213
26.58834339114508,80.02234851278929,30.150265797042294,302693.49573771027
27.129897111832157,52.464762819825594,33.8864567519528,176103.54513827956
48.03479570591968,85.15821472727761,32.741731929321304,1439436.5293764465
56.419034949407134,84.2865910325322,37.926034791125055,2343246.5545809856
44.63165505296619,87.4533591669055,19.07665555278469,2248409.8535477486
27.55674117365723,51.36044152435096,24.0484393538612,242690.88788193854
21.21779028990084,89.89085711987573,17.59885485105134,368469.33403840644
43.76977594320412,42.60653881869558,40.86269074989806,435202.76347514824
57.5015622968255,61.83840737542535,59.20222097808969,1187033.7066617976
30.041266582053538,60.21807161653932,18.113899609301313,498087.2063886903
47.256926596084114,50.19927172693507,19.72935194662149,1414328.5412112728
22.774061776100076,89.78928231355337,29.650080947643684,249568.7044828782
51.043983656546914,40.02672594853004,21.59583477681408,1278387.5973988029
56.127500934959,78.94635108285149,57.15812302465666,1545796.8720884987
33.06470675582649,56.6709427033765,56.55882733195745,211910.66275790083
34.46435032720157,61.53563747695006,44.56221557273578,294301.2250047909
50.13783947734971,81.052132024809,15.131150498017789,3712013.535394229
32.74108175897944,60.25715172538989,54.22157997255559,209847.13959942549
59.55380889716118,93.96182878368484,45.33928273330507,3001471.1308826967
39.61447079836173,55.09695177046473,34.303452285964134,441204.0912247894
58.60600599597762,57.18073875858024,34.77275542749229,1970888.5194781183
33.09541043585441,90.35990260078758,38.059322878831956,488592.86064496863
31.01572714242289,49.36626079656209,40.01497255244325,214721.97522844715
25.65008847630841,57.01709649248633,43.247887187876955,139332.0311649522
59.100624363068455,71.22211028354647,29.69783034354417,3101901.473582294
38.53367519609583,85.17466347525138,25.07537236685255,1102363.784418447
54.04734427111766,82.97861262119103,47.04898484405522,1715724.3096537464
35.64979219275489,42.470948752828065,18.290196511297808,564123.1637382988
57.58704170152862,85.38063302944593,23.683593959121474,4315297.3436746
32.447126269817986,49.868423044655835,37.856107918985586,235334.56959886724
40.29670276174065,67.91867674715681,23.98103612512857,938972.993839045
46.216492340773854,88.78568991304924,59.98780688049752,808237.1512140664
58.51819544932429,71.00309815342138,48.23978376337352,1711116.6558275833
23.30750922693269,46.45670920813673,50.09661132150462,84197.50679576023
47.837716033777376,57.610372441635505,49.54572366027719,645462.0509219124
57.662582195848564,62.484695788635165,21.130564800984075,3465176.9056948796
49.77492714895298,60.040294269837716,39.047997693418125,1025034.0219585717
